GlobalVantageKey,Year,CompanyName,CountryofIncorporation,PrimarySICCode,TickerSymbol,CUSIPNumber,CentralIndexKey,DomesticLTICRSPMthlyAvg
1388,2014,AMERICAN AIRLINES INC,0,4512,AMR1,23771009,4515,16.83333333
1393,2000,AMERCO,0,7510,UHAL,23586100,4457,11
1393,2001,AMERCO,0,7510,UHAL,23586100,4457,11
1393,2002,AMERCO,0,7510,UHAL,23586100,4457,15.5
1393,2003,AMERCO,0,7510,UHAL,23586100,4457,27.66666667
1393,2004,AMERCO,0,7510,UHAL,23586100,4457,18.44444444
1393,2005,AMERCO,0,7510,UHAL,23586100,4457,16
1393,2006,AMERCO,0,7510,UHAL,23586100,4457,15.5
1393,2007,AMERCO,0,7510,UHAL,23586100,4457,14
1393,2008,AMERCO,0,7510,UHAL,23586100,4457,14
1393,2009,AMERCO,0,7510,UHAL,23586100,4457,14
1393,2010,AMERCO,0,7510,UHAL,23586100,4457,14
1393,2011,AMERCO,0,7510,UHAL,23586100,4457,13.08333333
1408,2000,BEAM INC,0,2085,BEAM,07373010X,789073,8
1408,2001,BEAM INC,0,2085,BEAM,07373010X,789073,8
1408,2002,BEAM INC,0,2085,BEAM,07373010X,789073,8
1408,2003,BEAM INC,0,2085,BEAM,07373010X,789073,8
1408,2004,BEAM INC,0,2085,BEAM,07373010X,789073,8
1408,2005,BEAM INC,0,2085,BEAM,07373010X,789073,9.5
1408,2006,BEAM INC,0,2085,BEAM,07373010X,789073,11
1408,2007,BEAM INC,0,2085,BEAM,07373010X,789073,11
1408,2008,BEAM INC,0,2085,BEAM,07373010X,789073,11
1408,2009,BEAM INC,0,2085,BEAM,07373010X,789073,12
1408,2010,BEAM INC,0,2085,BEAM,07373010X,789073,12
1408,2011,BEAM INC,0,2085,BEAM,07373010X,789073,12
1408,2012,BEAM INC,0,2085,BEAM,07373010X,789073,12
1408,2013,BEAM INC,0,2085,BEAM,07373010X,789073,12
1408,2014,BEAM INC,0,2085,BEAM,07373010X,789073,12
1414,2011,PRIMERICA INC,0,6311,PRI,74164M108,1475922,9
1414,2012,PRIMERICA INC,0,6311,PRI,74164M108,1475922,9
1414,2013,PRIMERICA INC,0,6311,PRI,74164M108,1475922,9
1414,2014,PRIMERICA INC,0,6311,PRI,74164M108,1475922,9
1429,2000,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2001,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2002,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2003,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2004,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2005,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2006,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2007,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2008,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2009,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2010,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2011,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2012,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2013,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1429,2014,AMERICAN CRYSTAL SUGAR CO,0,2060,2388B,02530310X,4828,10
1439,2014,US ECOLOGY INC,0,4955,ECOL,91732J102,742126,14
1440,2000,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,9
1440,2001,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,9
1440,2002,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,9.666666667
1440,2003,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,10.83333333
1440,2004,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2005,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2006,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2007,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2008,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2009,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2010,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2011,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2012,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2013,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1440,2014,AMERICAN ELECTRIC POWER CO,0,4911,AEP,25537101,4904,11
1447,2000,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2001,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2002,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2003,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2004,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2005,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2006,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2007,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7
1447,2008,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,7.083333333
1447,2009,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,9.5
1447,2010,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,10
1447,2011,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,10
1447,2012,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,10
1447,2013,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,10
1447,2014,AMERICAN EXPRESS CO,0,6141,AXP,25816109,4962,10
1448,2000,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2001,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2002,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2003,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2004,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2005,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2006,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2007,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7
1448,2008,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,7.083333333
1448,2009,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,9.5
1448,2010,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,10
1448,2011,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,10
1448,2012,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,9.416666667
1448,2013,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,9
1448,2014,AMERICAN EXPRESS CREDIT CORP,0,6153,AXP1,25818006,4969,9
1449,2000,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2001,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2002,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2003,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2004,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2005,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2006,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2007,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2008,AFLAC INC,0,6321,AFL,1055102,4977,8
1449,2009,AFLAC INC,0,6321,AFL,1055102,4977,9
1449,2010,AFLAC INC,0,6321,AFL,1055102,4977,9
1449,2011,AFLAC INC,0,6321,AFL,1055102,4977,9
1449,2012,AFLAC INC,0,6321,AFL,1055102,4977,9
1449,2013,AFLAC INC,0,6321,AFL,1055102,4977,9
1449,2014,AFLAC INC,0,6321,AFL,1055102,4977,8.416666667
1465,2000,AMERICAN GENERAL CORP,0,6311,AGC.1,02635110X,5103,6
1465,2001,AMERICAN GENERAL CORP,0,6311,AGC.1,02635110X,5103,6
1468,2000,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,8.666666667
1468,2001,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,11.5
1468,2002,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2003,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2004,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2005,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2006,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2007,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2008,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,12
1468,2009,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,13.66666667
1468,2010,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,13.33333333
1468,2011,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,13
1468,2012,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,13
1468,2013,AMERICAN GREETINGS  -CL A,0,2771,AM.1,02637510X,5133,14.875
1478,2000,WYETH,0,2834,WYE,98302410X,5187,8
1478,2001,WYETH,0,2834,WYE,98302410X,5187,8
1478,2002,WYETH,0,2834,WYE,98302410X,5187,8
1478,2003,WYETH,0,2834,WYE,98302410X,5187,8
1478,2004,WYETH,0,2834,WYE,98302410X,5187,8
1478,2005,WYETH,0,2834,WYE,98302410X,5187,8
1478,2006,WYETH,0,2834,WYE,98302410X,5187,8
1478,2007,WYETH,0,2834,WYE,98302410X,5187,7.416666667
1478,2008,WYETH,0,2834,WYE,98302410X,5187,7
1478,2009,WYETH,0,2834,WYE,98302410X,5187,7
1487,2000,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,2
1487,2001,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,2
1487,2002,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,2
1487,2003,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,2
1487,2004,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,2
1487,2005,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,4.25
1487,2006,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,5
1487,2007,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,5
1487,2008,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,6.666666667
1487,2009,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,9
1487,2010,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,9
1487,2011,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,9
1487,2012,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,9
1487,2013,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,9
1487,2014,AMERICAN INTERNATIONAL GROUP,0,6331,AIG,26874784,5272,9
1526,2000,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,4
1526,2001,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,4
1526,2002,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,4.25
1526,2003,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,5
1526,2004,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,5
1526,2005,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,5
1526,2006,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,5
1526,2007,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,5
1526,2008,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,5.083333333
1526,2009,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,6
1526,2010,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,6.25
1526,2011,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,7.25
1526,2012,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,8
1526,2013,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,8
1526,2014,AMERICAN NATIONAL INSURANCE,0,6311,ANAT,28591105,904163,8
1533,2000,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,15
1533,2001,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,15
1533,2002,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,15
1533,2003,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,15
1533,2004,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,15.83333333
1533,2005,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,17
1533,2006,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,17
1533,2007,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,17
1533,2008,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,16.08333333
1533,2009,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,16
1533,2010,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,16.83333333
1533,2011,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,17.83333333
1533,2012,AMERICAN PACIFIC CORP,0,2810,APFC,02874010X,350832,17.09090909
1581,2000,AT&T CORP,0,4813,T.2,00195750X,5907,6.333333333
1581,2001,AT&T CORP,0,4813,T.2,00195750X,5907,8.333333333
1581,2002,AT&T CORP,0,4813,T.2,00195750X,5907,10
1581,2003,AT&T CORP,0,4813,T.2,00195750X,5907,10.5
1581,2004,AT&T CORP,0,4813,T.2,00195750X,5907,11.83333333
1581,2005,AT&T CORP,0,4813,T.2,00195750X,5907,12.54545455
1594,2000,AMES DEPT STORES INC,0,5331,AMESQ,03078950X,6071,16.16666667
1594,2001,AMES DEPT STORES INC,0,5331,AMESQ,03078950X,6071,22
1594,2002,AMES DEPT STORES INC,0,5331,AMESQ,03078950X,6071,27
1598,2000,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2001,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2002,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2003,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2004,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2005,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2006,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2007,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2008,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2009,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2010,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2011,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2012,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2013,AMETEK INC,0,3823,AME,31100100,1037868,11
1598,2014,AMETEK INC,0,3823,AME,31100100,1037868,10.25
1602,2000,AMGEN INC,0,2836,AMGN,31162100,318154,8
1602,2001,AMGEN INC,0,2836,AMGN,31162100,318154,8
1602,2002,AMGEN INC,0,2836,AMGN,31162100,318154,7.5
1602,2003,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2004,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2005,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2006,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2007,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2008,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2009,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2010,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2011,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2012,AMGEN INC,0,2836,AMGN,31162100,318154,7
1602,2013,AMGEN INC,0,2836,AMGN,31162100,318154,7.416666667
1602,2014,AMGEN INC,0,2836,AMGN,31162100,318154,8
1619,2000,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,9
1619,2001,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,9
1619,2002,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,9
1619,2003,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,9
1619,2004,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,9
1619,2005,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,9
1619,2006,AMSOUTH BANCORPORATION,0,6020,ASO.1,03216510X,3133,8.272727273
1627,2000,ANACOMP INC,0,7370,ANCPA,03237E10X,6260,19.41666667
1627,2001,ANACOMP INC,0,7370,ANCPA,03237E10X,6260,27
1632,2000,ANALOG DEVICES,0,3674,ADI,32654105,6281,10
1632,2001,ANALOG DEVICES,0,3674,ADI,32654105,6281,10
1632,2002,ANALOG DEVICES,0,3674,ADI,32654105,6281,10
1632,2003,ANALOG DEVICES,0,3674,ADI,32654105,6281,10
1632,2008,ANALOG DEVICES,0,3674,ADI,32654105,6281,10
1632,2009,ANALOG DEVICES,0,3674,ADI,32654105,6281,10
1632,2010,ANALOG DEVICES,0,3674,ADI,32654105,6281,9.666666667
1632,2011,ANALOG DEVICES,0,3674,ADI,32654105,6281,9
1632,2012,ANALOG DEVICES,0,3674,ADI,32654105,6281,9
1632,2013,ANALOG DEVICES,0,3674,ADI,32654105,6281,9
1632,2014,ANALOG DEVICES,0,3674,ADI,32654105,6281,9
1635,2014,ANAREN INC,0,3663,ANEN,03274410X,6314,17
1651,2004,ANDREW CORP,0,3357,ANDW,03442510X,317093,14
1651,2005,ANDREW CORP,0,3357,ANDW,03442510X,317093,14
1651,2006,ANDREW CORP,0,3357,ANDW,03442510X,317093,14
1651,2007,ANDREW CORP,0,3357,ANDW,03442510X,317093,14.58333333
1663,2000,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7
1663,2001,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7
1663,2002,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7
1663,2003,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7
1663,2004,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7
1663,2005,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7
1663,2006,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,7.083333333
1663,2007,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,8
1663,2008,ANHEUSER-BUSCH COS INC,0,2082,BUD.2,03522910X,310569,8.8
1677,2004,K2 INC,0,3949,KTO,48273210X,6720,14
1677,2005,K2 INC,0,3949,KTO,48273210X,6720,14
1677,2006,K2 INC,0,3949,KTO,48273210X,6720,14
1677,2007,K2 INC,0,3949,KTO,48273210X,6720,14
1678,2000,APACHE CORP,0,1311,APA,37411105,6769,10
1678,2001,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2002,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2003,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2004,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2005,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2006,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2007,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2008,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2009,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2010,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2011,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2012,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2013,APACHE CORP,0,1311,APA,37411105,6769,9
1678,2014,APACHE CORP,0,1311,APA,37411105,6769,9
1689,2000,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,9
1689,2001,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,9
1689,2002,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,9.666666667
1689,2003,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,10.83333333
1689,2004,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2005,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2006,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2007,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2008,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2009,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2010,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2011,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2012,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2013,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1689,2014,APPALACHIAN POWER,0,4911,AEP1,03799Y005,6879,11
1690,2000,APPLE INC,0,3663,AAPL,37833100,320193,14.41666667
1690,2001,APPLE INC,0,3663,AAPL,37833100,320193,14
1690,2002,APPLE INC,0,3663,AAPL,37833100,320193,14
1690,2003,APPLE INC,0,3663,AAPL,37833100,320193,14
1690,2004,APPLE INC,0,3663,AAPL,37833100,320193,14
1690,2013,APPLE INC,0,3663,AAPL,37833100,320193,4
1690,2014,APPLE INC,0,3663,AAPL,37833100,320193,4
1704,2000,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2001,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2002,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2003,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2004,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2005,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2006,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2007,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2008,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2009,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2010,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2011,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2012,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2013,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1704,2014,APPLIED MATERIALS INC,0,3559,AMAT,38222105,6951,9
1706,2000,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14.58333333
1706,2001,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,15
1706,2002,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,15
1706,2003,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14.75
1706,2004,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2005,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2006,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2007,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2008,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2009,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2010,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2011,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,14
1706,2012,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,13.16666667
1706,2013,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,13
1706,2014,ACTUANT CORP  -CL A,0,3533,ATU,00508X203,6955,13
1722,2000,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,7
1722,2001,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,7
1722,2002,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,7
1722,2003,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,7
1722,2004,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,7
1722,2005,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,7.333333333
1722,2006,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2007,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2008,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2009,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2010,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2011,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2012,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2013,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1722,2014,ARCHER-DANIELS-MIDLAND CO,0,2070,ADM,39483102,7084,8
1738,2000,WASHINGTON MUTUAL FINL CORP,0,6141,WM1,93932000X,7214,9
1738,2001,WASHINGTON MUTUAL FINL CORP,0,6141,WM1,93932000X,7214,9
1738,2002,WASHINGTON MUTUAL FINL CORP,0,6141,WM1,93932000X,7214,9
1738,2003,WASHINGTON MUTUAL FINL CORP,0,6141,WM1,93932000X,7214,9
1738,2004,WASHINGTON MUTUAL FINL CORP,0,6141,WM1,93932000X,7214,9
1742,2000,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,10
1742,2001,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,10
1742,2002,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,10.16666667
1742,2003,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,11
1742,2004,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,11
1742,2005,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,11.08333333
1742,2006,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,12
1742,2007,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,12
1742,2008,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,12
1742,2009,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,12
1742,2010,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,12
1742,2011,ARIZONA PUBLIC SERVICE CO,0,4911,PNW1,40555005,7286,11.41666667
